L1,L2,m1,m2,dd1,st,pr,rms
7.290000e+01,8.100000e-01,5,215,3.726014e-01,1.265400e+01,3.726014e-01,3.874701e+00
7.290000e+01,8.100000e-01,5,220,3.725888e-01,1.261500e+01,3.725888e-01,3.868692e+00
7.290000e+01,8.100000e-01,5,225,3.725234e-01,1.262900e+01,3.725234e-01,3.873059e+00
7.290000e+01,8.100000e-01,5,230,3.727089e-01,1.264900e+01,3.727089e-01,3.877800e+00
7.290000e+01,8.100000e-01,5,235,3.727360e-01,1.262400e+01,3.727360e-01,3.869966e+00
7.290000e+01,8.100000e-01,5,240,3.726227e-01,1.265600e+01,3.726227e-01,3.873490e+00
7.290000e+01,8.100000e-01,5,245,3.725209e-01,1.263900e+01,3.725209e-01,3.875717e+00
7.290000e+01,8.100000e-01,5,250,3.725001e-01,1.264600e+01,3.725001e-01,3.869547e+00
7.290000e+01,8.100000e-01,5,255,3.726039e-01,1.264100e+01,3.726039e-01,3.872194e+00
7.290000e+01,8.100000e-01,5,260,3.726835e-01,1.262100e+01,3.726835e-01,3.876002e+00
7.290000e+01,8.100000e-01,5,265,3.726889e-01,1.264900e+01,3.726889e-01,3.872353e+00
7.290000e+01,8.100000e-01,5,270,3.726179e-01,1.262500e+01,3.726179e-01,3.870919e+00
7.290000e+01,8.100000e-01,5,275,3.724775e-01,1.264600e+01,3.724775e-01,3.874404e+00
7.290000e+01,8.100000e-01,5,280,3.725300e-01,1.263900e+01,3.725300e-01,3.876920e+00
7.290000e+01,8.100000e-01,5,285,3.725175e-01,1.264100e+01,3.725175e-01,3.870403e+00
7.290000e+01,8.100000e-01,5,290,3.725963e-01,1.263700e+01,3.725963e-01,3.873602e+00
7.290000e+01,8.100000e-01,5,295,3.725720e-01,1.262600e+01,3.725720e-01,3.876164e+00
7.290000e+01,8.100000e-01,5,300,3.725720e-01,1.264600e+01,3.725720e-01,3.872825e+00
7.290000e+01,8.100000e-01,5,305,3.724041e-01,1.262400e+01,3.724041e-01,3.870647e+00
7.290000e+01,8.100000e-01,5,310,3.724084e-01,1.264300e+01,3.724084e-01,3.873994e+00
7.290000e+01,8.100000e-01,5,315,3.724657e-01,1.262500e+01,3.724657e-01,3.875631e+00
7.290000e+01,8.100000e-01,5,320,3.726111e-01,1.264900e+01,3.726111e-01,3.870384e+00
7.290000e+01,8.100000e-01,5,325,3.726535e-01,1.262800e+01,3.726535e-01,3.871257e+00
7.290000e+01,8.100000e-01,5,330,3.726053e-01,1.264800e+01,3.726053e-01,3.874217e+00
7.290000e+01,8.100000e-01,5,335,3.726483e-01,1.263100e+01,3.726483e-01,3.875744e+00
7.290000e+01,8.100000e-01,5,340,3.725862e-01,1.265000e+01,3.725862e-01,3.869369e+00
7.290000e+01,8.100000e-01,5,345,3.725813e-01,1.262700e+01,3.725813e-01,3.870126e+00
7.290000e+01,8.100000e-01,5,350,3.725490e-01,1.264500e+01,3.725490e-01,3.873277e+00
7.290000e+01,8.100000e-01,5,355,3.726548e-01,1.263400e+01,3.726548e-01,3.875622e+00
7.290000e+01,8.100000e-01,5,360,3.727169e-01,1.264900e+01,3.727169e-01,3.870044e+00
7.290000e+01,8.100000e-01,5,365,3.726786e-01,1.262800e+01,3.726786e-01,3.870897e+00
7.290000e+01,8.100000e-01,5,370,3.727194e-01,1.264700e+01,3.727194e-01,3.873623e+00
7.290000e+01,8.100000e-01,5,375,3.725976e-01,1.263200e+01,3.725976e-01,3.874763e+00
7.290000e+01,8.100000e-01,5,380,3.725026e-01,1.264300e+01,3.725026e-01,3.868767e+00
7.290000e+01,8.100000e-01,5,385,3.725617e-01,1.263300e+01,3.725617e-01,3.870292e+00
7.290000e+01,8.100000e-01,5,390,3.726135e-01,1.264600e+01,3.726135e-01,3.872950e+00
7.290000e+01,8.100000e-01,5,395,3.727239e-01,1.263300e+01,3.727239e-01,3.875166e+00
7.290000e+01,8.100000e-01,5,400,3.727520e-01,1.264100e+01,3.727520e-01,3.870042e+00
7.290000e+01,8.100000e-01,5,405,3.726197e-01,1.264000e+01,3.726197e-01,3.870292e+00
7.290000e+01,8.100000e-01,5,410,3.726542e-01,1.264200e+01,3.726542e-01,3.872537e+00
7.290000e+01,8.100000e-01,5,415,3.725877e-01,1.263500e+01,3.725877e-01,3.873864e+00
7.290000e+01,8.100000e-01,5,420,3.725172e-01,1.263600e+01,3.725172e-01,3.870826e+00
7.290000e+01,8.100000e-01,5,425,3.725555e-01,1.264600e+01,3.725555e-01,3.869739e+00
7.290000e+01,8.100000e-01,5,430,3.726733e-01,1.263300e+01,3.726733e-01,3.871685e+00
7.290000e+01,8.100000e-01,5,435,3.726780e-01,1.264600e+01,3.726780e-01,3.874395e+00
7.290000e+01,8.100000e-01,5,440,3.726833e-01,1.263400e+01,3.726833e-01,3.875053e+00
7.290000e+01,8.100000e-01,5,445,3.726397e-01,1.264200e+01,3.726397e-01,3.869667e+00
7.290000e+01,8.100000e-01,5,450,3.726029e-01,1.263500e+01,3.726029e-01,3.870527e+00
7.290000e+01,8.100000e-01,5,455,3.725060e-01,1.264100e+01,3.725060e-01,3.872157e+00
7.290000e+01,8.100000e-01,5,460,3.725628e-01,1.263600e+01,3.725628e-01,3.874102e+00
7.290000e+01,8.100000e-01,5,465,3.725902e-01,1.263600e+01,3.725902e-01,3.870164e+00
7.290000e+01,8.100000e-01,5,470,3.726191e-01,1.264400e+01,3.726191e-01,3.870516e+00
7.290000e+01,8.100000e-01,5,475,3.726272e-01,1.263500e+01,3.726272e-01,3.871881e+00
7.290000e+01,8.100000e-01,5,480,3.726651e-01,1.264700e+01,3.726651e-01,3.874412e+00
7.290000e+01,8.100000e-01,5,485,3.726517e-01,1.263400e+01,3.726517e-01,3.875103e+00
7.290000e+01,8.100000e-01,5,490,3.725256e-01,1.263900e+01,3.725256e-01,3.869380e+00
7.290000e+01,8.100000e-01,5,495,3.725606e-01,1.264000e+01,3.725606e-01,3.870515e+00
7.290000e+01,8.100000e-01,5,500,3.724582e-01,1.263700e+01,3.724582e-01,3.872043e+00
7.371000e+01,8.100000e-01,5,5,3.725017e-01,1.269900e+01,3.725017e-01,3.931830e+00
7.371000e+01,8.100000e-01,5,10,3.734415e-01,1.272100e+01,3.734415e-01,3.934602e+00
7.371000e+01,8.100000e-01,5,15,3.727564e-01,1.272600e+01,3.727564e-01,3.931797e+00
7.371000e+01,8.100000e-01,5,20,3.728414e-01,1.274600e+01,3.728414e-01,3.935528e+00
7.371000e+01,8.100000e-01,5,25,3.729188e-01,1.274800e+01,3.729188e-01,3.933455e+00
7.371000e+01,8.100000e-01,5,30,3.677326e-01,1.286000e+01,3.677326e-01,3.958932e+00
7.371000e+01,8.100000e-01,5,35,3.729697e-01,1.266600e+01,3.729697e-01,3.940080e+00
7.371000e+01,8.100000e-01,5,40,3.731167e-01,1.263400e+01,3.731167e-01,3.932270e+00
7.371000e+01,8.100000e-01,5,45,3.734217e-01,1.271400e+01,3.734217e-01,3.928978e+00
7.371000e+01,8.100000e-01,5,50,3.727493e-01,1.264200e+01,3.727493e-01,3.931130e+00
7.371000e+01,8.100000e-01,5,55,3.732011e-01,1.266200e+01,3.732011e-01,3.925476e+00
7.371000e+01,8.100000e-01,5,60,3.734833e-01,1.269900e+01,3.734833e-01,3.924293e+00
7.371000e+01,8.100000e-01,5,65,3.732594e-01,1.271700e+01,3.732594e-01,3.927229e+00
7.371000e+01,8.100000e-01,5,70,3.735329e-01,1.275000e+01,3.735329e-01,3.922113e+00
7.371000e+01,8.100000e-01,5,75,3.733038e-01,1.276800e+01,3.733038e-01,3.931081e+00
7.371000e+01,8.100000e-01,5,80,3.731583e-01,1.273800e+01,3.731583e-01,3.921418e+00
7.371000e+01,8.100000e-01,5,85,3.716093e-01,1.294600e+01,3.716093e-01,3.946652e+00
7.371000e+01,8.100000e-01,5,90,3.731824e-01,1.275200e+01,3.731824e-01,3.923389e+00
7.371000e+01,8.100000e-01,5,95,3.730350e-01,1.273600e+01,3.730350e-01,3.929488e+00
7.371000e+01,8.100000e-01,5,100,3.730863e-01,1.273900e+01,3.730863e-01,3.920364e+00
7.371000e+01,8.100000e-01,5,105,3.731622e-01,1.271700e+01,3.731622e-01,3.928371e+00
7.371000e+01,8.100000e-01,5,110,3.733705e-01,1.268500e+01,3.733705e-01,3.920580e+00
7.371000e+01,8.100000e-01,5,115,3.730780e-01,1.269000e+01,3.730780e-01,3.925330e+00
7.371000e+01,8.100000e-01,5,120,3.727439e-01,1.267900e+01,3.727439e-01,3.919603e+00
7.371000e+01,8.100000e-01,5,125,3.728199e-01,1.269600e+01,3.728199e-01,3.923382e+00
7.371000e+01,8.100000e-01,5,130,3.730141e-01,1.270600e+01,3.730141e-01,3.930875e+00
7.371000e+01,8.100000e-01,5,135,3.729923e-01,1.271700e+01,3.729923e-01,3.922471e+00
7.371000e+01,8.100000e-01,5,140,3.728125e-01,1.270800e+01,3.728125e-01,3.927034e+00
7.371000e+01,8.100000e-01,5,145,3.728126e-01,1.267500e+01,3.728126e-01,3.919454e+00
7.371000e+01,8.100000e-01,5,150,3.728043e-01,1.271100e+01,3.728043e-01,3.925315e+00
7.371000e+01,8.100000e-01,5,155,3.729226e-01,1.273600e+01,3.729226e-01,3.931515e+00
7.371000e+01,8.100000e-01,5,160,3.728771e-01,1.270800e+01,3.728771e-01,3.921524e+00
7.371000e+01,8.100000e-01,5,165,3.726761e-01,1.268400e+01,3.726761e-01,3.925363e+00
7.371000e+01,8.100000e-01,5,170,3.726770e-01,1.271300e+01,3.726770e-01,3.924908e+00
7.371000e+01,8.100000e-01,5,175,3.692479e-01,1.282700e+01,3.692479e-01,3.936870e+00
7.371000e+01,8.100000e-01,5,180,3.729248e-01,1.269400e+01,3.729248e-01,3.928527e+00
7.371000e+01,8.100000e-01,5,185,3.726211e-01,1.270300e+01,3.726211e-01,3.921261e+00
7.371000e+01,8.100000e-01,5,190,3.726762e-01,1.272200e+01,3.726762e-01,3.924702e+00
7.371000e+01,8.100000e-01,5,195,3.727251e-01,1.270000e+01,3.727251e-01,3.928640e+00
7.371000e+01,8.100000e-01,5,200,3.726887e-01,1.270800e+01,3.726887e-01,3.922456e+00
7.371000e+01,8.100000e-01,5,205,3.727190e-01,1.272600e+01,3.727190e-01,3.926409e+00
7.371000e+01,8.100000e-01,5,210,3.727080e-01,1.270300e+01,3.727080e-01,3.929105e+00
7.371000e+01,8.100000e-01,5,215,3.725164e-01,1.271500e+01,3.725164e-01,3.921761e+00
7.371000e+01,8.100000e-01,5,220,3.726031e-01,1.272400e+01,3.726031e-01,3.925189e+00
7.371000e+01,8.100000e-01,5,225,3.726780e-01,1.269900e+01,3.726780e-01,3.929033e+00
7.371000e+01,8.100000e-01,5,230,3.726937e-01,1.272400e+01,3.726937e-01,3.924257e+00
7.371000e+01,8.100000e-01,5,235,3.726468e-01,1.270500e+01,3.726468e-01,3.925221e+00
7.371000e+01,8.100000e-01,5,240,3.725538e-01,1.268500e+01,3.725538e-01,3.927770e+00
7.371000e+01,8.100000e-01,5,245,3.725864e-01,1.271500e+01,3.725864e-01,3.926072e+00
7.371000e+01,8.100000e-01,5,250,3.725484e-01,1.269000e+01,3.725484e-01,3.923687e+00
7.371000e+01,8.100000e-01,5,255,3.725489e-01,1.271300e+01,3.725489e-01,3.928452e+00
7.371000e+01,8.100000e-01,5,260,3.726945e-01,1.271700e+01,3.726945e-01,3.931646e+00
7.371000e+01,8.100000e-01,5,265,3.725425e-01,1.270300e+01,3.725425e-01,3.923903e+00
7.371000e+01,8.100000e-01,5,270,3.725646e-01,1.271600e+01,3.725646e-01,3.926914e+00
7.371000e+01,8.100000e-01,5,275,3.724314e-01,1.268900e+01,3.724314e-01,3.928829e+00
7.371000e+01,8.100000e-01,5,280,3.724984e-01,1.271700e+01,3.724984e-01,3.923955e+00
7.371000e+01,8.100000e-01,5,285,3.725713e-01,1.269900e+01,3.725713e-01,3.925561e+00
7.371000e+01,8.100000e-01,5,290,3.725726e-01,1.271600e+01,3.725726e-01,3.929559e+00
7.371000e+01,8.100000e-01,5,295,3.726076e-01,1.270900e+01,3.726076e-01,3.931031e+00
7.371000e+01,8.100000e-01,5,300,3.724399e-01,1.270900e+01,3.724399e-01,3.924292e+00
7.371000e+01,8.100000e-01,5,305,3.724422e-01,1.270600e+01,3.724422e-01,3.926726e+00
7.371000e+01,8.100000e-01,5,310,3.724378e-01,1.269700e+01,3.724378e-01,3.929162e+00
7.371000e+01,8.100000e-01,5,315,3.725639e-01,1.271200e+01,3.725639e-01,3.926490e+00
7.371000e+01,8.100000e-01,5,320,3.726109e-01,1.270000e+01,3.726109e-01,3.924570e+00
7.371000e+01,8.100000e-01,5,325,3.726819e-01,1.271400e+01,3.726819e-01,3.927490e+00
7.371000e+01,8.100000e-01,5,330,3.726234e-01,1.270000e+01,3.726234e-01,3.929019e+00
7.371000e+01,8.100000e-01,5,335,3.726019e-01,1.271200e+01,3.726019e-01,3.923871e+00
7.371000e+01,8.100000e-01,5,340,3.724725e-01,1.269700e+01,3.724725e-01,3.923225e+00
7.371000e+01,8.100000e-01,5,345,3.725534e-01,1.271200e+01,3.725534e-01,3.926181e+00
7.371000e+01,8.100000e-01,5,350,3.726275e-01,1.270000e+01,3.726275e-01,3.928802e+00
7.371000e+01,8.100000e-01,5,355,3.727366e-01,1.271400e+01,3.727366e-01,3.923889e+00
7.371000e+01,8.100000e-01,5,360,3.726848e-01,1.270100e+01,3.726848e-01,3.924338e+00
7.371000e+01,8.100000e-01,5,365,3.726623e-01,1.271400e+01,3.726623e-01,3.926710e+00
7.371000e+01,8.100000e-01,5,370,3.726530e-01,1.270100e+01,3.726530e-01,3.928360e+00
7.371000e+01,8.100000e-01,5,375,3.725559e-01,1.270900e+01,3.725559e-01,3.922804e+00
7.371000e+01,8.100000e-01,5,380,3.725088e-01,1.270400e+01,3.725088e-01,3.923339e+00
7.371000e+01,8.100000e-01,5,385,3.725969e-01,1.271300e+01,3.725969e-01,3.926106e+00
7.371000e+01,8.100000e-01,5,390,3.727079e-01,1.270400e+01,3.727079e-01,3.928771e+00
7.371000e+01,8.100000e-01,5,395,3.727283e-01,1.270800e+01,3.727283e-01,3.924592e+00
7.371000e+01,8.100000e-01,5,400,3.726083e-01,1.271100e+01,3.726083e-01,3.923853e+00
7.371000e+01,8.100000e-01,5,405,3.726494e-01,1.270700e+01,3.726494e-01,3.925535e+00
7.371000e+01,8.100000e-01,5,410,3.726040e-01,1.270800e+01,3.726040e-01,3.927610e+00
7.371000e+01,8.100000e-01,5,415,3.725757e-01,1.270400e+01,3.725757e-01,3.925334e+00
7.371000e+01,8.100000e-01,5,420,3.726638e-01,1.271500e+01,3.726638e-01,3.923504e+00
7.371000e+01,8.100000e-01,5,425,3.726731e-01,1.270200e+01,3.726731e-01,3.925197e+00
7.371000e+01,8.100000e-01,5,430,3.725873e-01,1.271700e+01,3.725873e-01,3.927639e+00
7.371000e+01,8.100000e-01,5,435,3.726808e-01,1.270400e+01,3.726808e-01,3.928834e+00
7.371000e+01,8.100000e-01,5,440,3.727033e-01,1.271300e+01,3.727033e-01,3.923623e+00
7.371000e+01,8.100000e-01,5,445,3.726129e-01,1.270700e+01,3.726129e-01,3.924296e+00
7.371000e+01,8.100000e-01,5,450,3.724683e-01,1.271000e+01,3.724683e-01,3.925832e+00
7.371000e+01,8.100000e-01,5,455,3.725432e-01,1.270500e+01,3.725432e-01,3.927580e+00
7.371000e+01,8.100000e-01,5,460,3.725673e-01,1.270600e+01,3.725673e-01,3.923766e+00
7.371000e+01,8.100000e-01,5,465,3.726276e-01,1.271300e+01,3.726276e-01,3.924217e+00
7.371000e+01,8.100000e-01,5,470,3.726201e-01,1.270400e+01,3.726201e-01,3.925660e+00
7.371000e+01,8.100000e-01,5,475,3.726753e-01,1.271500e+01,3.726753e-01,3.927916e+00
7.371000e+01,8.100000e-01,5,480,3.725923e-01,1.270400e+01,3.725923e-01,3.928466e+00
7.371000e+01,8.100000e-01,5,485,3.725885e-01,1.270900e+01,3.725885e-01,3.923598e+00
7.371000e+01,8.100000e-01,5,490,3.725597e-01,1.270800e+01,3.725597e-01,3.924385e+00
7.371000e+01,8.100000e-01,5,495,3.679074e-01,1.284000e+01,3.679074e-01,3.940157e+00
7.371000e+01,8.100000e-01,5,500,3.725410e-01,1.271100e+01,3.725410e-01,3.927693e+00
7.452000e+01,8.100000e-01,5,5,3.723772e-01,1.276500e+01,3.723772e-01,3.985767e+00
7.452000e+01,8.100000e-01,5,10,3.734365e-01,1.282600e+01,3.734365e-01,3.988133e+00
7.452000e+01,8.100000e-01,5,15,3.726415e-01,1.275100e+01,3.726415e-01,3.983970e+00
7.452000e+01,8.100000e-01,5,20,3.727468e-01,1.274400e+01,3.727468e-01,3.987560e+00
7.452000e+01,8.100000e-01,5,25,3.726597e-01,1.286900e+01,3.726597e-01,3.987306e+00
7.452000e+01,8.100000e-01,5,30,3.735835e-01,1.275300e+01,3.735835e-01,3.991255e+00
7.452000e+01,8.100000e-01,5,35,3.728360e-01,1.271500e+01,3.728360e-01,3.992255e+00
7.452000e+01,8.100000e-01,5,40,3.733703e-01,1.275200e+01,3.733703e-01,3.989071e+00
7.452000e+01,8.100000e-01,5,45,3.729534e-01,1.282700e+01,3.729534e-01,3.983391e+00
7.452000e+01,8.100000e-01,5,50,3.695861e-01,1.282100e+01,3.695861e-01,3.998586e+00
7.452000e+01,8.100000e-01,5,55,3.697748e-01,1.285500e+01,3.697748e-01,3.994545e+00
7.452000e+01,8.100000e-01,5,60,3.733531e-01,1.281600e+01,3.733531e-01,3.976484e+00
7.452000e+01,8.100000e-01,5,65,3.729048e-01,1.283500e+01,3.729048e-01,3.983222e+00
7.452000e+01,8.100000e-01,5,70,3.732011e-01,1.280200e+01,3.732011e-01,3.976858e+00
7.452000e+01,8.100000e-01,5,75,3.730153e-01,1.279000e+01,3.730153e-01,3.984283e+00
7.452000e+01,8.100000e-01,5,80,3.729273e-01,1.277200e+01,3.729273e-01,3.975064e+00
7.452000e+01,8.100000e-01,5,85,3.729862e-01,1.277400e+01,3.729862e-01,3.982800e+00
7.452000e+01,8.100000e-01,5,90,3.730209e-01,1.276400e+01,3.730209e-01,3.976798e+00
7.452000e+01,8.100000e-01,5,95,3.729330e-01,1.277100e+01,3.729330e-01,3.982762e+00
7.452000e+01,8.100000e-01,5,100,3.729334e-01,1.281200e+01,3.729334e-01,3.975976e+00
7.452000e+01,8.100000e-01,5,105,3.730369e-01,1.280200e+01,3.730369e-01,3.984156e+00
7.452000e+01,8.100000e-01,5,110,3.730977e-01,1.280100e+01,3.730977e-01,3.976497e+00
7.452000e+01,8.100000e-01,5,115,3.698552e-01,1.289500e+01,3.698552e-01,3.992967e+00
7.452000e+01,8.100000e-01,5,120,3.729994e-01,1.275100e+01,3.729994e-01,3.972844e+00
7.452000e+01,8.100000e-01,5,125,3.729224e-01,1.273500e+01,3.729224e-01,3.978498e+00
7.452000e+01,8.100000e-01,5,130,3.730302e-01,1.275000e+01,3.730302e-01,3.977794e+00
7.452000e+01,8.100000e-01,5,135,3.728270e-01,1.280400e+01,3.728270e-01,3.978197e+00
7.452000e+01,8.100000e-01,5,140,3.682416e-01,1.296400e+01,3.682416e-01,4.001361e+00
7.452000e+01,8.100000e-01,5,145,3.729684e-01,1.277300e+01,3.729684e-01,3.974896e+00
7.452000e+01,8.100000e-01,5,150,3.729660e-01,1.274300e+01,3.729660e-01,3.980556e+00
7.452000e+01,8.100000e-01,5,155,3.727664e-01,1.276500e+01,3.727664e-01,3.977808e+00
7.452000e+01,8.100000e-01,5,160,3.727700e-01,1.278900e+01,3.727700e-01,3.977526e+00
7.452000e+01,8.100000e-01,5,165,3.727448e-01,1.277600e+01,3.727448e-01,3.981915e+00
7.452000e+01,8.100000e-01,5,170,3.728943e-01,1.274600e+01,3.728943e-01,3.974812e+00
7.452000e+01,8.100000e-01,5,175,3.727361e-01,1.278200e+01,3.727361e-01,3.980076e+00
7.452000e+01,8.100000e-01,5,180,3.727991e-01,1.279900e+01,3.727991e-01,3.984782e+00
7.452000e+01,8.100000e-01,5,185,3.726370e-01,1.274900e+01,3.726370e-01,3.974496e+00
7.452000e+01,8.100000e-01,5,190,3.725791e-01,1.276200e+01,3.725791e-01,3.979365e+00
7.452000e+01,8.100000e-01,5,195,3.727371e-01,1.279500e+01,3.727371e-01,3.984898e+00
7.452000e+01,8.100000e-01,5,200,3.727701e-01,1.275200e+01,3.727701e-01,3.976579e+00
7.452000e+01,8.100000e-01,5,205,3.727074e-01,1.276200e+01,3.727074e-01,3.980968e+00
7.452000e+01,8.100000e-01,5,210,3.726052e-01,1.279100e+01,3.726052e-01,3.983365e+00
7.452000e+01,8.100000e-01,5,215,3.725714e-01,1.275300e+01,3.725714e-01,3.975846e+00
7.452000e+01,8.100000e-01,5,220,3.725268e-01,1.276900e+01,3.725268e-01,3.980487e+00
7.452000e+01,8.100000e-01,5,225,3.727640e-01,1.278600e+01,3.727640e-01,3.985346e+00
7.452000e+01,8.100000e-01,5,230,3.727627e-01,1.276000e+01,3.727627e-01,3.977369e+00
7.452000e+01,8.100000e-01,5,235,3.725792e-01,1.279100e+01,3.725792e-01,3.980914e+00
7.452000e+01,8.100000e-01,5,240,3.725486e-01,1.277900e+01,3.725486e-01,3.983606e+00
7.452000e+01,8.100000e-01,5,245,3.725245e-01,1.277800e+01,3.725245e-01,3.976769e+00
7.452000e+01,8.100000e-01,5,250,3.726216e-01,1.278500e+01,3.726216e-01,3.980614e+00
7.452000e+01,8.100000e-01,5,255,3.726825e-01,1.276100e+01,3.726825e-01,3.983888e+00
7.452000e+01,8.100000e-01,5,260,3.726616e-01,1.278800e+01,3.726616e-01,3.978573e+00
7.452000e+01,8.100000e-01,5,265,3.725819e-01,1.276500e+01,3.725819e-01,3.978808e+00
7.452000e+01,8.100000e-01,5,270,3.724285e-01,1.277100e+01,3.724285e-01,3.981918e+00
7.452000e+01,8.100000e-01,5,275,3.725296e-01,1.278200e+01,3.725296e-01,3.982362e+00
7.452000e+01,8.100000e-01,5,280,3.725536e-01,1.276700e+01,3.725536e-01,3.978164e+00
7.452000e+01,8.100000e-01,5,285,3.725378e-01,1.278400e+01,3.725378e-01,3.982048e+00
7.452000e+01,8.100000e-01,5,290,3.725539e-01,1.276200e+01,3.725539e-01,3.984466e+00
7.452000e+01,8.100000e-01,5,295,3.725681e-01,1.278600e+01,3.725681e-01,3.978319e+00
7.452000e+01,8.100000e-01,5,300,3.724397e-01,1.276400e+01,3.724397e-01,3.978978e+00
7.452000e+01,8.100000e-01,5,305,3.723254e-01,1.278100e+01,3.723254e-01,3.982392e+00
7.452000e+01,8.100000e-01,5,310,3.724731e-01,1.277200e+01,3.724731e-01,3.983825e+00
7.452000e+01,8.100000e-01,5,315,3.725937e-01,1.278300e+01,3.725937e-01,3.978663e+00
7.452000e+01,8.100000e-01,5,320,3.726302e-01,1.277500e+01,3.726302e-01,3.980505e+00
7.452000e+01,8.100000e-01,5,325,3.725355e-01,1.277500e+01,3.725355e-01,3.982679e+00
7.452000e+01,8.100000e-01,5,330,3.726108e-01,1.277700e+01,3.726108e-01,3.980916e+00
7.452000e+01,8.100000e-01,5,335,3.725030e-01,1.277600e+01,3.725030e-01,3.977213e+00
7.452000e+01,8.100000e-01,5,340,3.726005e-01,1.277800e+01,3.726005e-01,3.979488e+00
7.452000e+01,8.100000e-01,5,345,3.725820e-01,1.277100e+01,3.725820e-01,3.982279e+00
7.452000e+01,8.100000e-01,5,350,3.727406e-01,1.277700e+01,3.727406e-01,3.979602e+00
7.452000e+01,8.100000e-01,5,355,3.727318e-01,1.277600e+01,3.727318e-01,3.978082e+00
7.452000e+01,8.100000e-01,5,360,3.725985e-01,1.278100e+01,3.725985e-01,3.980048e+00
7.452000e+01,8.100000e-01,5,365,3.725475e-01,1.277200e+01,3.725475e-01,3.981809e+00
7.452000e+01,8.100000e-01,5,370,3.725675e-01,1.277500e+01,3.725675e-01,3.978272e+00
7.452000e+01,8.100000e-01,5,375,3.725700e-01,1.277900e+01,3.725700e-01,3.977223e+00
7.452000e+01,8.100000e-01,5,380,3.725636e-01,1.277800e+01,3.725636e-01,3.979247e+00
7.452000e+01,8.100000e-01,5,385,3.726684e-01,1.277400e+01,3.726684e-01,3.982398e+00
7.452000e+01,8.100000e-01,5,390,3.727656e-01,1.277600e+01,3.727656e-01,3.979992e+00
7.452000e+01,8.100000e-01,5,395,3.726093e-01,1.278500e+01,3.726093e-01,3.977875e+00
7.452000e+01,8.100000e-01,5,400,3.726128e-01,1.277300e+01,3.726128e-01,3.979173e+00
7.452000e+01,8.100000e-01,5,405,3.725784e-01,1.277800e+01,3.725784e-01,3.981014e+00
7.452000e+01,8.100000e-01,5,410,3.725572e-01,1.277300e+01,3.725572e-01,3.980253e+00
7.452000e+01,8.100000e-01,5,415,3.725772e-01,1.278400e+01,3.725772e-01,3.976893e+00
7.452000e+01,8.100000e-01,5,420,3.726173e-01,1.277000e+01,3.726173e-01,3.978636e+00
7.452000e+01,8.100000e-01,5,425,3.726420e-01,1.278500e+01,3.726420e-01,3.981687e+00
7.452000e+01,8.100000e-01,5,430,3.727356e-01,1.277100e+01,3.727356e-01,3.982891e+00
7.452000e+01,8.100000e-01,5,435,3.726960e-01,1.278200e+01,3.726960e-01,3.977639e+00
7.452000e+01,8.100000e-01,5,440,3.725907e-01,1.277500e+01,3.725907e-01,3.978181e+00
7.452000e+01,8.100000e-01,5,445,3.725298e-01,1.277900e+01,3.725298e-01,3.979901e+00
7.452000e+01,8.100000e-01,5,450,3.725661e-01,1.277400e+01,3.725661e-01,3.981515e+00
7.452000e+01,8.100000e-01,5,455,3.726193e-01,1.277400e+01,3.726193e-01,3.977664e+00
7.452000e+01,8.100000e-01,5,460,3.725911e-01,1.278300e+01,3.725911e-01,3.977861e+00
7.452000e+01,8.100000e-01,5,465,3.726578e-01,1.277300e+01,3.726578e-01,3.979686e+00
7.452000e+01,8.100000e-01,5,470,3.726287e-01,1.278300e+01,3.726287e-01,3.981853e+00
7.452000e+01,8.100000e-01,5,475,3.726031e-01,1.277000e+01,3.726031e-01,3.981682e+00
7.452000e+01,8.100000e-01,5,480,3.725919e-01,1.277800e+01,3.725919e-01,3.977164e+00
7.452000e+01,8.100000e-01,5,485,3.724826e-01,1.277400e+01,3.724826e-01,3.977891e+00
7.452000e+01,8.100000e-01,5,490,3.725543e-01,1.277700e+01,3.725543e-01,3.979808e+00
7.452000e+01,8.100000e-01,5,495,3.724921e-01,1.277800e+01,3.724921e-01,3.981425e+00
7.452000e+01,8.100000e-01,5,500,3.726113e-01,1.277200e+01,3.726113e-01,3.978531e+00
7.533000e+01,8.100000e-01,5,5,3.723613e-01,1.281800e+01,3.723613e-01,4.039578e+00
7.533000e+01,8.100000e-01,5,10,3.731686e-01,1.289900e+01,3.731686e-01,4.041498e+00
7.533000e+01,8.100000e-01,5,15,3.725844e-01,1.277700e+01,3.725844e-01,4.036427e+00
7.533000e+01,8.100000e-01,5,20,3.728108e-01,1.276100e+01,3.728108e-01,4.040054e+00
7.533000e+01,8.100000e-01,5,25,3.725617e-01,1.290700e+01,3.725617e-01,4.040586e+00
7.533000e+01,8.100000e-01,5,30,3.734925e-01,1.282800e+01,3.734925e-01,4.043813e+00
7.533000e+01,8.100000e-01,5,35,3.727790e-01,1.279700e+01,3.727790e-01,4.046562e+00
7.533000e+01,8.100000e-01,5,40,3.733692e-01,1.291600e+01,3.733692e-01,4.046559e+00
7.533000e+01,8.100000e-01,5,45,3.726865e-01,1.285800e+01,3.726865e-01,4.036923e+00
7.533000e+01,8.100000e-01,5,50,3.730076e-01,1.281600e+01,3.730076e-01,4.037809e+00
